"logcon","smooth","K.S"
"548",0.001,NA,0.000118525403126402
"549",0.001,NA,8.95304619330517e-09
"550",0.001,NA,0.000414535182163278
"551",0.001,NA,3.0099578535947e-05
"552",0.001,NA,1.19547458155012e-07
"553",0.001,NA,6.63633287523169e-06
"554",0.001,NA,3.71469395132884e-07
"555",0.001,NA,7.32900506950074e-09
"556",0.001,NA,3.17243209480012e-08
"557",0.001,NA,4.49197988261485e-06
"558",0.001,NA,1.43803966512479e-08
"559",0.001,NA,1.25676477469305e-06
"560",0.001,NA,2.08939113122142e-07
"561",0.001,NA,1.58239876757449e-09
"562",0.001,NA,8.14700074069918e-07
"563",0.001,NA,1.60258806225499e-10
"564",0.001,NA,5.87538133700605e-08
"565",0.001,NA,6.63633287523169e-06
"566",0.001,NA,3.71469395132884e-07
"567",0.001,NA,6.24631013579346e-10
"568",0.001,NA,4.49197988261485e-06
"569",0.001,NA,4.31213369015415e-05
"570",0.001,NA,4.31213369015415e-05
"571",0.001,NA,5.87538133700605e-08
"572",0.001,NA,8.95304619330517e-09
"573",0.001,NA,6.00175156008076e-05
"574",0.001,NA,8.3767285239511e-05
"575",0.001,NA,4.49197988261485e-06
"576",0.001,NA,2.01829422796784e-06
"577",0.001,NA,4.49197988261485e-06
"578",0.001,NA,2.07652221577703e-05
"579",0.001,NA,0.000304022930789682
"580",0.001,NA,1.43803966512479e-08
"581",0.001,NA,3.17243209480012e-08
"582",0.001,NA,8.31554388680544e-08
"583",0.001,NA,2.07652221577703e-05
"584",0.001,NA,3.71469395132884e-07
"585",0.001,NA,3.0099578535947e-05
"586",0.001,NA,4.20584944649249e-09
"587",0.001,NA,0.000304022930789682
"588",0.001,NA,8.31554388680544e-08
"589",0.001,NA,4.20584944649249e-09
"590",0.001,NA,1.19547458155012e-07
"591",0.001,NA,0.000165925744671003
"592",0.001,NA,8.95304619330517e-09
"593",0.002,NA,0.00379192325370625
"594",0.001,NA,3.71469395132884e-07
"595",0.001,NA,5.6327531794409e-07
"596",0.001,NA,1.43355342960838e-05
"597",0.001,NA,1.60258806225499e-10
"598",0.001,NA,6.63633287523169e-06
"599",0.001,NA,5.87538133700605e-08
"600",0.001,NA,4.20584944649249e-09
"601",0.001,NA,4.20584944649249e-09
"602",0.001,NA,2.07652221577703e-05
"603",0.001,NA,0.000165925744671003
"604",0.001,NA,6.00175156008076e-05
"605",0.001,NA,1.25676477469305e-06
"606",0.001,NA,4.31213369015415e-05
"607",0.001,NA,9.87712549738173e-06
"608",0.001,NA,0.000118525403126402
"609",0.001,NA,5.87538133700605e-08
"610",0.001,NA,4.49197988261485e-06
"611",0.001,NA,8.95304619330517e-09
"612",0.001,NA,3.06603408173345e-06
"613",0.002,NA,0.00131525699734414
"614",0.001,NA,4.49197988261485e-06
"615",0.001,NA,3.06603408173345e-06
"616",0.001,NA,3.71469395132884e-07
"617",0.002,NA,0.00293388097445924
"618",0.001,NA,4.49197988261485e-06
"619",0.001,NA,3.71469395132884e-07
"620",0.001,NA,8.31554388680544e-08
"621",0.001,NA,6.63633287523169e-06
"622",0.001,NA,4.49197988261485e-06
"623",0.001,NA,6.30828722592014e-13
"624",0.001,NA,0.000165925744671003
"625",0.001,NA,3.71469395132884e-07
"626",0.001,NA,0.00131525699734414
"627",0.001,NA,2.08939113122142e-07
"628",0.001,NA,1.25676477469305e-06
"629",0.001,NA,1.19547458155012e-07
"630",0.001,NA,8.31554388680544e-08
"631",0.001,NA,0.000118525403126402
"632",0.001,NA,4.31213369015415e-05
"633",0.001,NA,5.6327531794409e-07
"634",0.001,NA,0.000225266396098323
"635",0.001,NA,4.31213369015415e-05
"636",0.001,NA,3.06603408173345e-06
"637",0.001,NA,3.0099578535947e-05
"638",0.001,NA,2.08939113122142e-07
"639",0.002,NA,0.000754051894885976
"640",0.001,NA,3.06603408173345e-06
"641",0.001,NA,2.01829422796784e-06
"642",0.001,NA,2.07652221577703e-05
"643",0.001,NA,0.000118525403126402
"644",0.001,NA,0.000304022930789682
"645",0.001,NA,4.35979807811293e-10
"646",0.001,NA,4.49197988261485e-06
"647",0.001,NA,3.06603408173345e-06
"648",0.001,NA,8.31554388680544e-08
"649",0.001,NA,5.6327531794409e-07
