"logcon","smooth","K.S"
"123",0.002,NA,0.000304022930789682
"124",0.001,NA,4.31213369015415e-05
"125",0.001,NA,0.000565698421827632
"126",0.001,NA,8.3767285239511e-05
"127",0.001,NA,8.3767285239511e-05
"128",0.001,NA,0.000225266396098323
"129",0.002,NA,0.00131525699734414
"130",0.001,NA,1.43355342960838e-05
"131",0.001,NA,0.000565698421827632
"132",0.001,NA,3.0099578535947e-05
"133",0.001,NA,0.000304022930789682
"134",0.004,NA,0.0235963921429023
"135",0.001,NA,2.07652221577703e-05
"136",0.001,NA,2.07652221577703e-05
"137",0.001,NA,0.000995587375361429
"138",0.001,NA,3.71469395132884e-07
"139",0.001,NA,0.000754051894885976
"140",0.006,NA,0.000995587375361429
"141",0.001,NA,1.43355342960838e-05
"142",0.014,NA,0.042711738969382
"143",0.003,NA,0.0190159276889535
"144",0.001,NA,2.08939113122142e-07
"145",0.004,NA,0.00486178055538844
"146",0.002,NA,0.0061554466603374
"147",0.001,NA,0.000414535182163278
"148",0.019,NA,0.0290800845283452
"149",0.001,NA,8.14700074069918e-07
"150",0.001,NA,2.07652221577703e-05
"151",0.001,NA,3.17243209480012e-08
"152",0.002,NA,0.000754051894885976
"153",0.001,NA,6.00175156008076e-05
"154",0.002,NA,0.000414535182163278
"155",0.003,NA,0.00226209984200354
"156",0.001,NA,3.71469395132884e-07
"157",0.006,NA,0.00293388097445924
"158",0.001,NA,2.01829422796784e-06
"159",0.001,NA,1.25676477469305e-06
"160",0.001,NA,4.31213369015415e-05
"161",0.014,NA,0.042711738969382
"162",0.001,NA,1.25676477469305e-06
"163",0.001,NA,3.06603408173345e-06
"164",0.001,NA,6.63633287523169e-06
"165",0.001,NA,3.71469395132884e-07
"166",0.001,NA,2.07652221577703e-05
"167",0.001,NA,6.63633287523169e-06
"168",0.001,NA,0.00173489159612916
"169",0.005,NA,0.0124506515852041
"170",0.004,NA,0.00131525699734414
"171",0.004,NA,0.0061554466603374
"172",0.001,NA,0.000118525403126402
"173",0.002,NA,0.00131525699734414
"174",0.003,NA,0.00131525699734414
"175",0.028,NA,0.062190003462748
"176",0.001,NA,0.000414535182163278
"177",0.002,NA,0.00173489159612916
"178",0.004,NA,0.0352956393152311
"179",0.001,NA,0.000225266396098323
"180",0.001,NA,0.000304022930789682
"181",0.001,NA,4.31213369015415e-05
"182",0.002,NA,4.31213369015415e-05
"183",0.002,NA,3.0099578535947e-05
"184",0.001,NA,6.63633287523169e-06
"185",0.001,NA,0.000225266396098323
"186",0.001,NA,5.6327531794409e-07
"187",0.001,NA,9.87712549738173e-06
"188",0.001,NA,4.49197988261485e-06
"189",0.001,NA,8.14700074069918e-07
"190",0.001,NA,8.3767285239511e-05
"191",0.032,NA,0.042711738969382
"192",0.001,NA,2.07652221577703e-05
"193",0.001,NA,3.71469395132884e-07
"194",0.001,NA,2.01829422796784e-06
"195",0.001,NA,6.00175156008076e-05
"196",0.001,NA,0.000225266396098323
"197",0.016,NA,0.0290800845283452
"198",0.001,NA,6.63633287523169e-06
"199",0.001,NA,3.0099578535947e-05
"200",0.001,NA,4.49197988261485e-06
"201",0.001,NA,2.07652221577703e-05
"202",0.001,NA,3.0099578535947e-05
"203",0.001,NA,0.000414535182163278
"204",0.001,NA,1.25676477469305e-06
"205",0.001,NA,0.000995587375361429
"206",0.001,NA,4.49197988261485e-06
"207",0.001,NA,2.07652221577703e-05
"208",0.001,NA,3.06603408173345e-06
"209",0.002,NA,0.00781590304643887
"210",0.001,NA,4.31213369015415e-05
"211",0.001,NA,1.25676477469305e-06
"212",0.001,NA,0.000754051894885976
"213",0.001,NA,2.08939113122142e-07
"214",0.001,NA,7.32900506950074e-09
"215",0.001,NA,0.00293388097445924
"216",0.002,NA,0.00486178055538844
"217",0.001,NA,1.25676477469305e-06
"218",0.001,NA,0.000754051894885976
"219",0.002,NA,0.00293388097445924
"220",0.001,NA,0.00131525699734414
"221",0.001,NA,2.08939113122142e-07
"222",0.001,NA,4.49197988261485e-06
"223",0.001,NA,9.87712549738173e-06
"224",0.001,NA,6.00175156008076e-05
"225",0.001,NA,0.000225266396098323
"226",0.001,NA,8.3767285239511e-05
"227",0.001,NA,0.000165925744671003
"228",0.001,NA,0.000565698421827632
"229",0.008,NA,0.0190159276889535
"230",0.001,NA,1.25676477469305e-06
"231",0.001,NA,2.07652221577703e-05
"232",0.013,NA,0.0153884656148784
"233",0.001,NA,5.87538133700605e-08
"234",0.001,NA,0.000304022930789682
"235",0.001,NA,0.000565698421827632
"236",0.001,NA,8.3767285239511e-05
"237",0.001,NA,0.000565698421827632
"238",0.001,NA,3.71469395132884e-07
"239",0.002,NA,0.000304022930789682
"240",0.001,NA,0.000414535182163278
"241",0.001,NA,5.6327531794409e-07
"242",0.001,NA,0.00293388097445924
"243",0.001,NA,0.000118525403126402
"244",0.001,NA,4.31213369015415e-05
"245",0.001,NA,0.000414535182163278
"246",0.003,NA,0.00131525699734414
"247",0.001,NA,8.3767285239511e-05
"248",0.001,NA,8.14700074069918e-07
"249",0.003,NA,0.00991306014786442
"250",0.001,NA,4.49197988261485e-06
"251",0.001,NA,1.43355342960838e-05
"252",0.001,NA,1.43355342960838e-05
"253",0.001,NA,2.01829422796784e-06
"254",0.002,NA,0.00486178055538844
"255",0.001,NA,0.0190159276889535
"256",0.001,NA,8.31554388680544e-08
"257",0.002,NA,0.00173489159612916
"258",0.001,NA,0.000165925744671003
"259",0.002,NA,0.000304022930789682
"260",0.001,NA,0.000225266396098323
"261",0.001,NA,8.14700074069918e-07
"262",0.001,NA,9.87712549738173e-06
"263",0.001,NA,7.32900506950074e-09
"264",0.001,NA,3.0099578535947e-05
"265",0.001,NA,0.000304022930789682
"266",0.002,NA,0.000565698421827632
"267",0.001,NA,0.000304022930789682
"268",0.001,NA,0.00226209984200354
"269",0.001,NA,0.000414535182163278
"270",0.001,NA,2.07652221577703e-05
"271",0.001,NA,6.63633287523169e-06
"272",0.004,NA,0.00486178055538844
"273",0.001,NA,9.87712549738173e-06
"274",0.001,NA,3.17243209480012e-08
"275",0.001,NA,4.31213369015415e-05
"276",0.001,NA,4.31213369015415e-05
"277",0.001,NA,0.000565698421827632
"278",0.001,NA,4.31213369015415e-05
"279",0.001,NA,6.00175156008076e-05
"280",0.001,NA,6.63633287523169e-06
"281",0.011,NA,0.0124506515852041
"282",0.001,NA,8.3767285239511e-05
"283",0.005,NA,0.0124506515852041
"284",0.001,NA,4.31213369015415e-05
"285",0.003,NA,0.00379192325370625
"286",0.001,NA,3.0099578535947e-05
"287",0.001,NA,4.31213369015415e-05
"288",0.002,NA,0.00379192325370625
"289",0.001,NA,1.43355342960838e-05
"290",0.001,NA,2.07652221577703e-05
"291",0.001,NA,8.3767285239511e-05
"292",0.001,NA,3.71469395132884e-07
"293",0.006,NA,0.0235963921429023
"294",0.001,NA,4.31213369015415e-05
"295",0.001,NA,4.49197988261485e-06
"296",0.001,NA,8.31554388680544e-08
"297",0.001,NA,1.43355342960838e-05
"298",0.001,NA,0.00131525699734414
"299",0.001,NA,4.49197988261485e-06
"300",0.002,NA,0.00131525699734414
"301",0.001,NA,6.63633287523169e-06
"302",0.001,NA,6.00175156008076e-05
"303",0.001,NA,0.000118525403126402
"304",0.001,NA,0.00293388097445924
"305",0.001,NA,6.00175156008076e-05
"306",0.001,NA,2.07652221577703e-05
"307",0.001,NA,3.0099578535947e-05
"308",0.001,NA,0.000165925744671003
"309",0.001,NA,1.25676477469305e-06
"310",0.001,NA,0.00131525699734414
"311",0.001,NA,8.3767285239511e-05
"312",0.001,NA,6.00175156008076e-05
"313",0.001,NA,0.000118525403126402
"314",0.001,NA,6.63633287523169e-06
"315",0.001,NA,6.63633287523169e-06
"316",0.001,NA,3.0099578535947e-05
"317",0.001,NA,4.49197988261485e-06
"318",0.001,NA,0.00293388097445924
"319",0.001,NA,2.07652221577703e-05
"320",0.031,NA,0.0153884656148784
"321",0.001,NA,0.000225266396098323
"322",0.001,NA,0.000118525403126402
"323",0.001,NA,0.00173489159612916
"324",0.001,NA,8.14700074069918e-07
"325",0.001,NA,1.43355342960838e-05
"326",0.002,NA,0.00991306014786442
"327",0.001,NA,4.31213369015415e-05
"328",0.001,NA,0.000995587375361429
"329",0.001,NA,6.00175156008076e-05
"330",0.001,NA,0.000304022930789682
"331",0.001,NA,0.00379192325370625
"332",0.001,NA,6.00175156008076e-05
"333",0.001,NA,3.06603408173345e-06
"334",0.001,NA,1.43355342960838e-05
"335",0.001,NA,8.95304619330517e-09
"336",0.005,NA,0.0235963921429023
"337",0.001,NA,0.000754051894885976
"338",0.002,NA,0.00379192325370625
"339",0.005,NA,0.00293388097445924
"340",0.001,NA,8.14700074069918e-07
"341",0.001,NA,0.000225266396098323
"342",0.004,NA,0.00991306014786442
"343",0.001,NA,8.31554388680544e-08
"344",0.001,NA,0.000414535182163278
"345",0.002,NA,0.000754051894885976
"346",0.001,NA,8.31554388680544e-08
"347",0.004,NA,0.000995587375361429
"348",0.001,NA,4.31213369015415e-05
"349",0.001,NA,0.000225266396098323
"350",0.003,NA,0.00173489159612916
"351",0.002,NA,0.00173489159612916
"352",0.001,NA,6.00175156008076e-05
"353",0.001,NA,0.00293388097445924
"354",0.003,NA,0.00173489159612916
"355",0.001,NA,8.31554388680544e-08
"356",0.003,NA,0.00486178055538844
"357",0.001,NA,5.6327531794409e-07
"358",0.001,NA,8.3767285239511e-05
"359",0.001,NA,3.06603408173345e-06
"360",0.001,NA,9.87712549738173e-06
"361",0.001,NA,6.63633287523169e-06
"362",0.001,NA,9.87712549738173e-06
"363",0.005,NA,0.00131525699734414
"364",0.001,NA,1.19547458155012e-07
"365",0.001,NA,0.00173489159612916
"366",0.001,NA,2.07652221577703e-05
"367",0.001,NA,6.63633287523169e-06
"368",0.001,NA,0.00293388097445924
"369",0.001,NA,0.000304022930789682
"370",0.001,NA,1.43355342960838e-05
"371",0.001,NA,0.000304022930789682
"372",0.001,NA,5.6327531794409e-07
"373",0.001,NA,0.000414535182163278
"374",0.001,NA,3.71469395132884e-07
"375",0.001,NA,0.000165925744671003
"376",0.003,NA,0.0290800845283452
"377",0.001,NA,4.31213369015415e-05
"378",0.007,NA,0.042711738969382
"379",0.001,NA,0.000165925744671003
"380",0.001,NA,2.01829422796784e-06
"381",0.001,NA,4.31213369015415e-05
"382",0.002,NA,0.00131525699734414
"383",0.001,NA,6.63633287523169e-06
"384",0.001,NA,0.000118525403126402
"385",0.001,NA,1.25676477469305e-06
"386",0.001,NA,4.31213369015415e-05
"387",0.001,NA,3.0099578535947e-05
"388",0.001,NA,2.07652221577703e-05
"389",0.001,NA,2.01829422796784e-06
"390",0.001,NA,0.000995587375361429
"391",0.001,NA,4.49197988261485e-06
"392",0.001,NA,0.0061554466603374
"393",0.001,NA,9.87712549738173e-06
"394",0.006,NA,0.0352956393152311
"395",0.001,NA,4.49197988261485e-06
"396",0.006,NA,0.00486178055538844
"397",0.001,NA,4.49197988261485e-06
"398",0.001,NA,0.000225266396098323
"399",0.001,NA,2.83922885202514e-11
"400",0.001,NA,3.17243209480012e-08
"401",0.001,NA,0.000304022930789682
"402",0.003,NA,0.00173489159612916
"403",0.001,NA,0.000414535182163278
"404",0.001,NA,0.000118525403126402
"405",0.001,NA,1.19547458155012e-07
"406",0.02,NA,0.0124506515852041
"407",0.001,NA,0.000304022930789682
"408",0.003,NA,0.00173489159612916
"409",0.001,NA,0.000565698421827632
"410",0.001,NA,0.00486178055538844
"411",0.001,NA,2.01829422796784e-06
"412",0.005,NA,0.00486178055538844
"413",0.001,NA,0.000118525403126402
"414",0.001,NA,1.19547458155012e-07
"415",0.001,NA,2.07652221577703e-05
"416",0.001,NA,3.71469395132884e-07
"417",0.001,NA,5.6327531794409e-07
"418",0.001,NA,3.0099578535947e-05
"419",0.001,NA,4.31213369015415e-05
"420",0.001,NA,4.31213369015415e-05
"421",0.001,NA,0.000995587375361429
"422",0.001,NA,0.000414535182163278
"423",0.001,NA,0.000165925744671003
"424",0.001,NA,6.63633287523169e-06
"425",0.001,NA,0.000414535182163278
"426",0.001,NA,3.0099578535947e-05
"427",0.001,NA,0.000225266396098323
"428",0.001,NA,1.43355342960838e-05
"429",0.001,NA,1.25676477469305e-06
"430",0.001,NA,9.87712549738173e-06
"431",0.001,NA,8.3767285239511e-05
"432",0.001,NA,8.3767285239511e-05
"433",0.001,NA,0.000118525403126402
"434",0.001,NA,0.000414535182163278
"435",0.001,NA,2.01829422796784e-06
"436",0.017,NA,0.00991306014786442
"437",0.002,NA,0.000304022930789682
"438",0.003,NA,0.00486178055538844
"439",0.001,NA,2.01829422796784e-06
"440",0.001,NA,0.000225266396098323
"441",0.001,NA,6.00175156008076e-05
"442",0.001,NA,0.00379192325370625
"443",0.001,NA,2.08939113122142e-07
"444",0.001,NA,3.0099578535947e-05
"445",0.001,NA,2.08939113122142e-07
"446",0.001,NA,0.000225266396098323
"447",0.001,NA,8.14700074069918e-07
"448",0.001,NA,3.06603408173345e-06
"449",0.001,NA,3.0099578535947e-05
"450",0.001,NA,0.000165925744671003
"451",0.028,NA,0.062190003462748
"452",0.001,NA,9.87712549738173e-06
"453",0.005,NA,0.0124506515852041
"454",0.001,NA,3.0099578535947e-05
"455",0.001,NA,0.000565698421827632
"456",0.02,NA,0.0190159276889535
"457",0.001,NA,0.000754051894885976
"458",0.001,NA,4.49197988261485e-06
"459",0.002,NA,0.00226209984200354
"460",0.001,NA,0.000414535182163278
"461",0.001,NA,0.000414535182163278
"462",0.001,NA,2.01829422796784e-06
"463",0.001,NA,0.00173489159612916
"464",0.001,NA,2.08939113122142e-07
"465",0.001,NA,3.0099578535947e-05
"466",0.001,NA,0.000118525403126402
"467",0.001,NA,0.000754051894885976
"468",0.001,NA,3.17243209480012e-08
"469",0.001,NA,0.000754051894885976
"470",0.001,NA,3.06603408173345e-06
"471",0.001,NA,2.07652221577703e-05
"472",0.001,NA,0.000225266396098323
"473",0.001,NA,0.000414535182163278
"474",0.001,NA,2.08939113122142e-07
"475",0.001,NA,6.63633287523169e-06
"476",0.001,NA,1.25676477469305e-06
"477",0.001,NA,8.3767285239511e-05
"478",0.001,NA,0.00131525699734414
"479",0.001,NA,8.3767285239511e-05
"480",0.001,NA,2.01829422796784e-06
"481",0.001,NA,6.63633287523169e-06
"482",0.001,NA,8.3767285239511e-05
"483",0.001,NA,3.0099578535947e-05
"484",0.001,NA,3.0099578535947e-05
"485",0.001,NA,5.6327531794409e-07
"486",0.003,NA,0.00379192325370625
"487",0.001,NA,4.31213369015415e-05
"488",0.001,NA,2.01829422796784e-06
"489",0.001,NA,0.000118525403126402
"490",0.001,NA,0.000118525403126402
"491",0.001,NA,3.0099578535947e-05
"492",0.001,NA,4.49197988261485e-06
"493",0.001,NA,0.000995587375361429
"494",0.001,NA,3.06603408173345e-06
"495",0.001,NA,8.3767285239511e-05
"496",0.001,NA,0.000565698421827632
"497",0.007,NA,0.00781590304643887
"498",0.001,NA,6.63633287523169e-06
"499",0.001,NA,2.01829422796784e-06
"500",0.001,NA,0.00173489159612916
"501",0.001,NA,3.17243209480012e-08
"502",0.001,NA,6.63633287523169e-06
"503",0.001,NA,0.000165925744671003
"504",0.003,NA,0.0061554466603374
"505",0.001,NA,3.06603408173345e-06
"506",0.001,NA,0.000414535182163278
"507",0.002,NA,0.000565698421827632
"508",0.001,NA,8.3767285239511e-05
"509",0.003,NA,0.00226209984200354
"510",0.001,NA,4.31213369015415e-05
"511",0.001,NA,0.000414535182163278
"512",0.002,NA,0.00173489159612916
"513",0.001,NA,1.25676477469305e-06
"514",0.007,NA,0.0235963921429023
"515",0.001,NA,6.00175156008076e-05
"516",0.001,NA,3.0099578535947e-05
"517",0.001,NA,2.07652221577703e-05
"518",0.001,NA,4.31213369015415e-05
"519",0.001,NA,0.000165925744671003
"520",0.001,NA,2.07652221577703e-05
"521",0.001,NA,4.31213369015415e-05
"522",0.001,NA,4.31213369015415e-05
"523",0.001,NA,0.000118525403126402
"524",0.001,NA,2.01829422796784e-06
"525",0.002,NA,0.000754051894885976
"526",0.001,NA,0.00226209984200354
"527",0.001,NA,8.14700074069918e-07
"528",0.001,NA,0.000165925744671003
"529",0.001,NA,7.32900506950074e-09
"530",0.001,NA,0.000754051894885976
"531",0.001,NA,4.49197988261485e-06
"532",0.001,NA,0.000118525403126402
"533",0.001,NA,3.0099578535947e-05
"534",0.001,NA,6.63633287523169e-06
"535",0.002,NA,0.000225266396098323
"536",0.001,NA,3.71469395132884e-07
"537",0.001,NA,3.06603408173345e-06
"538",0.001,NA,6.00175156008076e-05
"539",0.001,NA,0.000225266396098323
"540",0.001,NA,0.000225266396098323
"541",0.001,NA,0.000118525403126402
"542",0.001,NA,3.0099578535947e-05
"543",0.001,NA,6.00175156008076e-05
"544",0.001,NA,0.000165925744671003
"545",0.001,NA,0.000565698421827632
"546",0.001,NA,2.01829422796784e-06
"547",0.001,NA,0.00379192325370625
"548",0.003,NA,0.00781590304643887
"549",0.001,NA,9.87712549738173e-06
"550",0.005,NA,0.00173489159612916
"551",0.001,NA,0.00991306014786442
"552",0.001,NA,1.19547458155012e-07
"553",0.001,NA,0.00293388097445924
"554",0.001,NA,0.000165925744671003
"555",0.001,NA,2.01829422796784e-06
"556",0.001,NA,2.08939113122142e-07
"557",0.001,NA,0.000118525403126402
"558",0.001,NA,1.43355342960838e-05
"559",0.001,NA,0.000118525403126402
"560",0.001,NA,3.0099578535947e-05
"561",0.001,NA,4.49197988261485e-06
"562",0.001,NA,0.000304022930789682
"563",0.001,NA,8.14700074069918e-07
"564",0.001,NA,4.31213369015415e-05
"565",0.001,NA,0.000565698421827632
"566",0.001,NA,2.07652221577703e-05
"567",0.001,NA,1.19547458155012e-07
"568",0.001,NA,0.00486178055538844
"569",0.001,NA,0.00173489159612916
"570",0.003,NA,0.000995587375361429
"571",0.001,NA,4.49197988261485e-06
"572",0.001,NA,8.14700074069918e-07
"573",0.002,NA,0.00991306014786442
"574",0.007,NA,0.00293388097445924
"575",0.001,NA,3.0099578535947e-05
"576",0.001,NA,0.000165925744671003
"577",0.001,NA,0.000225266396098323
"578",0.003,NA,0.000995587375361429
"579",0.007,NA,0.042711738969382
"580",0.001,NA,9.87712549738173e-06
"581",0.001,NA,2.07652221577703e-05
"582",0.002,NA,0.000225266396098323
"583",0.001,NA,0.000754051894885976
"584",0.002,NA,8.3767285239511e-05
"585",0.003,NA,0.00173489159612916
"586",0.001,NA,8.14700074069918e-07
"587",0.004,NA,0.00293388097445924
"588",0.001,NA,8.14700074069918e-07
"589",0.001,NA,3.17243209480012e-08
"590",0.001,NA,6.63633287523169e-06
"591",0.006,NA,0.000565698421827632
"592",0.001,NA,1.43355342960838e-05
"593",0.037,NA,0.0235963921429023
"594",0.001,NA,3.0099578535947e-05
"595",0.001,NA,3.0099578535947e-05
"596",0.002,NA,0.00131525699734414
"597",0.001,NA,1.19547458155012e-07
"598",0.001,NA,4.31213369015415e-05
"599",0.001,NA,6.00175156008076e-05
"600",0.001,NA,2.08939113122142e-07
"601",0.001,NA,2.01829422796784e-06
"602",0.001,NA,0.00226209984200354
"603",0.005,NA,0.00293388097445924
"604",0.002,NA,0.000754051894885976
"605",0.001,NA,6.00175156008076e-05
"606",0.007,NA,0.00486178055538844
"607",0.001,NA,0.000165925744671003
"608",0.002,NA,0.0153884656148784
"609",0.001,NA,5.6327531794409e-07
"610",0.001,NA,6.00175156008076e-05
"611",0.001,NA,1.43355342960838e-05
"612",0.001,NA,2.07652221577703e-05
"613",0.014,NA,0.0153884656148784
"614",0.001,NA,3.0099578535947e-05
"615",0.001,NA,0.000118525403126402
"616",0.001,NA,0.000165925744671003
"617",0.035,NA,0.08829099122278
"618",0.001,NA,0.000165925744671003
"619",0.001,NA,0.000118525403126402
"620",0.001,NA,2.01829422796784e-06
"621",0.002,NA,0.000225266396098323
"622",0.001,NA,0.000225266396098323
"623",0.001,NA,1.60258806225499e-10
"624",0.001,NA,0.00131525699734414
"625",0.001,NA,0.000414535182163278
"626",0.003,NA,0.0153884656148784
"627",0.001,NA,3.0099578535947e-05
"628",0.001,NA,6.00175156008076e-05
"629",0.001,NA,1.25676477469305e-06
"630",0.002,NA,0.000754051894885976
"631",0.001,NA,0.00226209984200354
"632",0.001,NA,0.000414535182163278
"633",0.001,NA,0.000165925744671003
"634",0.003,NA,0.00379192325370625
"635",0.002,NA,0.00486178055538844
"636",0.001,NA,2.07652221577703e-05
"637",0.002,NA,0.00379192325370625
"638",0.001,NA,3.06603408173345e-06
"639",0.003,NA,0.0124506515852041
"640",0.001,NA,0.000414535182163278
"641",0.001,NA,8.3767285239511e-05
"642",0.002,NA,0.00293388097445924
"643",0.001,NA,0.00131525699734414
"644",0.006,NA,0.0153884656148784
"645",0.001,NA,8.31554388680544e-08
"646",0.001,NA,0.000304022930789682
"647",0.001,NA,0.000225266396098323
"648",0.001,NA,0.000304022930789682
"649",0.001,NA,0.000165925744671003
"650",0.002,NA,0.000754051894885976
"651",0.001,NA,2.01829422796784e-06
"652",0.001,NA,0.000565698421827632
"653",0.001,NA,6.00175156008076e-05
"654",0.001,NA,3.0099578535947e-05
"655",0.001,NA,0.000995587375361429
"656",0.002,NA,0.000165925744671003
"657",0.001,NA,0.00293388097445924
"658",0.001,NA,3.06603408173345e-06
"659",0.066,NA,0.225355709764238
"660",0.001,NA,2.07652221577703e-05
"661",0.001,NA,0.00131525699734414
"662",0.001,NA,0.00486178055538844
"663",0.001,NA,6.00175156008076e-05
"664",0.001,NA,8.3767285239511e-05
"665",0.006,NA,0.0061554466603374
"666",0.002,NA,0.0061554466603374
"667",0.001,NA,4.31213369015415e-05
"668",0.001,NA,0.000995587375361429
"669",0.001,NA,0.000414535182163278
"670",0.001,NA,0.000165925744671003
"671",0.001,NA,0.000414535182163278
"672",0.001,NA,0.000225266396098323
"673",0.002,NA,0.000414535182163278
"674",0.001,NA,5.6327531794409e-07
"675",0.001,NA,6.00175156008076e-05
"676",0.001,NA,0.000165925744671003
"677",0.001,NA,0.000754051894885976
"678",0.001,NA,4.49197988261485e-06
"679",0.002,NA,0.00131525699734414
"680",0.001,NA,0.00226209984200354
"681",0.001,NA,2.07652221577703e-05
"682",0.001,NA,1.43803966512479e-08
"683",0.001,NA,9.87712549738173e-06
"684",0.019,NA,0.0124506515852041
"685",0.001,NA,4.49197988261485e-06
"686",0.001,NA,0.000165925744671003
"687",0.001,NA,0.000414535182163278
"688",0.001,NA,3.71469395132884e-07
"689",0.001,NA,0.000995587375361429
"690",0.001,NA,0.00226209984200354
"691",0.002,NA,0.000565698421827632
"692",0.001,NA,8.31554388680544e-08
"693",0.001,NA,3.06603408173345e-06
"694",0.001,NA,0.000118525403126402
"695",0.001,NA,3.06603408173345e-06
"696",0.001,NA,9.87712549738173e-06
"697",0.002,NA,0.00379192325370625
"698",0.001,NA,6.00175156008076e-05
